,시군구명,법정동코드,법정동명,성별,연령대,생활인구수
247,강동구,1174010200,고덕동,남성,70대 이상,1134.5243783333333
248,강동구,1174010200,고덕동,여성,10대 ,1353.8354815277778
249,강동구,1174010200,고덕동,여성,10대 미만,1311.837953888889
250,강동구,1174010200,고덕동,여성,20대 ,1179.9521605555556
251,강동구,1174010200,고덕동,여성,30대 ,1821.5920720833335
252,강동구,1174010200,고덕동,여성,40대 ,2244.4576180555555
253,강동구,1174010200,고덕동,여성,50대 ,2176.7663968055554
254,강동구,1174010200,고덕동,여성,60대 ,1862.8090659722222
255,강동구,1174010200,고덕동,여성,70대 이상,1932.84615125
256,강동구,1174010300,상일동,남성,10대 ,1189.1202812152778
257,강동구,1174010300,상일동,남성,10대 미만,739.3028997569445
258,강동구,1174010300,상일동,남성,20대 ,859.7350216666667
259,강동구,1174010300,상일동,남성,30대 ,1207.9387153125
260,강동구,1174010300,상일동,남성,40대 ,1581.770376736111
261,강동구,1174010300,상일동,남성,50대 ,1442.7741041319443
262,강동구,1174010300,상일동,남성,60대 ,1025.80582125
263,강동구,1174010300,상일동,남성,70대 이상,780.8735952777778
264,강동구,1174010300,상일동,여성,10대 ,1149.9223977083334
265,강동구,1174010300,상일동,여성,10대 미만,676.2256238541667
266,강동구,1174010300,상일동,여성,20대 ,923.3747630208333
267,강동구,1174010300,상일동,여성,30대 ,1227.5926736111112
268,강동구,1174010300,상일동,여성,40대 ,1514.5145693402776
269,강동구,1174010300,상일동,여성,50대 ,1470.7039018402777
270,강동구,1174010300,상일동,여성,60대 ,1212.4777953472221
271,강동구,1174010300,상일동,여성,70대 이상,1275.1683706944443
272,강동구,1174010500,길동,남성,10대 ,1965.0248913888888
273,강동구,1174010500,길동,남성,10대 미만,1694.4822615277778
274,강동구,1174010500,길동,남성,20대 ,2915.9791779166667
275,강동구,1174010500,길동,남성,30대 ,3790.8755148611112
276,강동구,1174010500,길동,남성,40대 ,3847.632287638889
277,강동구,1174010500,길동,남성,50대 ,3664.492940416667
278,강동구,1174010500,길동,남성,60대 ,3068.334402916667
279,강동구,1174010500,길동,남성,70대 이상,2394.985514722222
280,강동구,1174010500,길동,여성,10대 ,1880.52046
281,강동구,1174010500,길동,여성,10대 미만,1904.8030288888888
282,강동구,1174010500,길동,여성,20대 ,3405.4778452777778
283,강동구,1174010500,길동,여성,30대 ,3875.3053679166665
