,시군구명,행정동코드,행정동명,연령별,행정동단위 거주인구
3158,중구,1114052000,소공동,60대,3960
3159,중구,1114052000,소공동,70대 이상,2004
3160,중구,1114054000,회현동,10대,2690
3161,중구,1114054000,회현동,10대 미만,2250
3162,중구,1114054000,회현동,20대,5230
3163,중구,1114054000,회현동,30대,6600
3164,중구,1114054000,회현동,40대,7650
3165,중구,1114054000,회현동,50대,9670
3166,중구,1114054000,회현동,60대,11150
3167,중구,1114054000,회현동,70대 이상,8720
3168,중구,1114055000,명동,10대,4370
3169,중구,1114055000,명동,10대 미만,2852
3170,중구,1114055000,명동,20대,14237
3171,중구,1114055000,명동,30대,14007
3172,중구,1114055000,명동,40대,12995
3173,중구,1114055000,명동,50대,14145
3174,중구,1114055000,명동,60대,13156
3175,중구,1114055000,명동,70대 이상,11592
3176,중구,1114057000,필동,10대,2277
3177,중구,1114057000,필동,10대 미만,1936
3178,중구,1114057000,필동,20대,13112
3179,중구,1114057000,필동,30대,8569
3180,중구,1114057000,필동,40대,5390
3181,중구,1114057000,필동,50대,6754
3182,중구,1114057000,필동,60대,6963
3183,중구,1114057000,필동,70대 이상,6798
3184,중구,1114058000,장충동,10대,1002
3185,중구,1114058000,장충동,10대 미만,522
3186,중구,1114058000,장충동,20대,4860
3187,중구,1114058000,장충동,30대,2361
3188,중구,1114058000,장충동,40대,1851
3189,중구,1114058000,장충동,50대,1935
3190,중구,1114058000,장충동,60대,1716
3191,중구,1114058000,장충동,70대 이상,1773
3192,중구,1114059000,광희동,10대,2370
3193,중구,1114059000,광희동,10대 미만,1550
3194,중구,1114059000,광희동,20대,15640
3195,중구,1114059000,광희동,30대,11670
3196,중구,1114059000,광희동,40대,7460
3197,중구,1114059000,광희동,50대,9280
3198,중구,1114059000,광희동,60대,8820
3199,중구,1114059000,광희동,70대 이상,7720
3200,중구,1114060500,을지로동,10대,410
3201,중구,1114060500,을지로동,10대 미만,350
3202,중구,1114060500,을지로동,20대,3510
3203,중구,1114060500,을지로동,30대,3640
3204,중구,1114060500,을지로동,40대,2050
3205,중구,1114060500,을지로동,50대,2860
3206,중구,1114060500,을지로동,60대,3770
3207,중구,1114060500,을지로동,70대 이상,2900
3208,중구,1114061500,신당동,10대,951
3209,중구,1114061500,신당동,10대 미만,909
3210,중구,1114061500,신당동,20대,6249
3211,중구,1114061500,신당동,30대,4686
3212,중구,1114061500,신당동,40대,3558
3213,중구,1114061500,신당동,50대,4605
3214,중구,1114061500,신당동,60대,3570
3215,중구,1114061500,신당동,70대 이상,3054
3216,중구,1114062500,다산동,10대,791
3217,중구,1114062500,다산동,10대 미만,505
3218,중구,1114062500,다산동,20대,2396
3219,중구,1114062500,다산동,30대,2304
3220,중구,1114062500,다산동,40대,1905
3221,중구,1114062500,다산동,50대,2324
3222,중구,1114062500,다산동,60대,2037
3223,중구,1114062500,다산동,70대 이상,1923
3224,중구,1114063500,약수동,10대,946
3225,중구,1114063500,약수동,10대 미만,966
3226,중구,1114063500,약수동,20대,1968
3227,중구,1114063500,약수동,30대,2347
3228,중구,1114063500,약수동,40대,2385
3229,중구,1114063500,약수동,50대,2780
3230,중구,1114063500,약수동,60대,2695
3231,중구,1114063500,약수동,70대 이상,2676
3232,중구,1114064500,청구동,10대,840
3233,중구,1114064500,청구동,10대 미만,677
3234,중구,1114064500,청구동,20대,1886
3235,중구,1114064500,청구동,30대,2195
3236,중구,1114064500,청구동,40대,1830
3237,중구,1114064500,청구동,50대,2301
3238,중구,1114064500,청구동,60대,2058
3239,중구,1114064500,청구동,70대 이상,1900
3240,중구,1114065000,신당제5동,10대,523
3241,중구,1114065000,신당제5동,10대 미만,542
3242,중구,1114065000,신당제5동,20대,1717
3243,중구,1114065000,신당제5동,30대,1755
3244,중구,1114065000,신당제5동,40대,1550
3245,중구,1114065000,신당제5동,50대,1904
3246,중구,1114065000,신당제5동,60대,1402
3247,중구,1114065000,신당제5동,70대 이상,1238
3248,중구,1114066500,동화동,10대,791
3249,중구,1114066500,동화동,10대 미만,639
3250,중구,1114066500,동화동,20대,1295
3251,중구,1114066500,동화동,30대,1347
3252,중구,1114066500,동화동,40대,1470
3253,중구,1114066500,동화동,50대,1923
3254,중구,1114066500,동화동,60대,1555
3255,중구,1114066500,동화동,70대 이상,1313
3256,중구,1114067000,황학동,10대,500
3257,중구,1114067000,황학동,10대 미만,753
3258,중구,1114067000,황학동,20대,2358
3259,중구,1114067000,황학동,30대,3032
3260,중구,1114067000,황학동,40대,1953
3261,중구,1114067000,황학동,50대,1929
3262,중구,1114067000,황학동,60대,1615
3263,중구,1114067000,황학동,70대 이상,1343
3264,중구,1114068000,중림동,10대,2896
3265,중구,1114068000,중림동,10대 미만,4052
3266,중구,1114068000,중림동,20대,5520
3267,중구,1114068000,중림동,30대,8668
3268,중구,1114068000,중림동,40대,8296
3269,중구,1114068000,중림동,50대,7696
3270,중구,1114068000,중림동,60대,6388
3271,중구,1114068000,중림동,70대 이상,5768
3272,중랑구,1126052000,면목제2동,10대,1451
3273,중랑구,1126052000,면목제2동,10대 미만,1131
3274,중랑구,1126052000,면목제2동,20대,3289
3275,중랑구,1126052000,면목제2동,30대,3417
3276,중랑구,1126052000,면목제2동,40대,3463
3277,중랑구,1126052000,면목제2동,50대,4749
3278,중랑구,1126052000,면목제2동,60대,3909
3279,중랑구,1126052000,면목제2동,70대 이상,3035
3280,중랑구,1126054000,면목제4동,10대,1193
3281,중랑구,1126054000,면목제4동,10대 미만,996
3282,중랑구,1126054000,면목제4동,20대,2457
3283,중랑구,1126054000,면목제4동,30대,2674
3284,중랑구,1126054000,면목제4동,40대,2924
3285,중랑구,1126054000,면목제4동,50대,3283
3286,중랑구,1126054000,면목제4동,60대,3018
3287,중랑구,1126054000,면목제4동,70대 이상,2551
3288,중랑구,1126055000,면목제5동,10대,875
3289,중랑구,1126055000,면목제5동,10대 미만,1379
3290,중랑구,1126055000,면목제5동,20대,1726
3291,중랑구,1126055000,면목제5동,30대,2654
3292,중랑구,1126055000,면목제5동,40대,2371
3293,중랑구,1126055000,면목제5동,50대,2443
3294,중랑구,1126055000,면목제5동,60대,2020
3295,중랑구,1126055000,면목제5동,70대 이상,1443
3296,중랑구,1126056500,면목본동,10대,1748
3297,중랑구,1126056500,면목본동,10대 미만,1369
3298,중랑구,1126056500,면목본동,20대,5377
3299,중랑구,1126056500,면목본동,30대,5391
3300,중랑구,1126056500,면목본동,40대,4735
3301,중랑구,1126056500,면목본동,50대,6224
3302,중랑구,1126056500,면목본동,60대,5168
3303,중랑구,1126056500,면목본동,70대 이상,4060
3304,중랑구,1126057000,면목제7동,10대,1161
3305,중랑구,1126057000,면목제7동,10대 미만,1120
3306,중랑구,1126057000,면목제7동,20대,2917
3307,중랑구,1126057000,면목제7동,30대,3334
3308,중랑구,1126057000,면목제7동,40대,3108
3309,중랑구,1126057000,면목제7동,50대,3795
3310,중랑구,1126057000,면목제7동,60대,3669
3311,중랑구,1126057000,면목제7동,70대 이상,2837
3312,중랑구,1126057500,면목제3.8동,10대,1376
3313,중랑구,1126057500,면목제3.8동,10대 미만,983
3314,중랑구,1126057500,면목제3.8동,20대,3632
3315,중랑구,1126057500,면목제3.8동,30대,3499
3316,중랑구,1126057500,면목제3.8동,40대,3358
3317,중랑구,1126057500,면목제3.8동,50대,4580
3318,중랑구,1126057500,면목제3.8동,60대,4192
3319,중랑구,1126057500,면목제3.8동,70대 이상,3259
3320,중랑구,1126058000,상봉제1동,10대,1846
3321,중랑구,1126058000,상봉제1동,10대 미만,1622
3322,중랑구,1126058000,상봉제1동,20대,3257
3323,중랑구,1126058000,상봉제1동,30대,3547
3324,중랑구,1126058000,상봉제1동,40대,3458
3325,중랑구,1126058000,상봉제1동,50대,4146
3326,중랑구,1126058000,상봉제1동,60대,3592
3327,중랑구,1126058000,상봉제1동,70대 이상,2464
3328,중랑구,1126059000,상봉제2동,10대,721
3329,중랑구,1126059000,상봉제2동,10대 미만,777
3330,중랑구,1126059000,상봉제2동,20대,4219
3331,중랑구,1126059000,상봉제2동,30대,4647
3332,중랑구,1126059000,상봉제2동,40대,2565
3333,중랑구,1126059000,상봉제2동,50대,3081
3334,중랑구,1126059000,상봉제2동,60대,2620
3335,중랑구,1126059000,상봉제2동,70대 이상,1937
3336,중랑구,1126060000,중화제1동,10대,1225
3337,중랑구,1126060000,중화제1동,10대 미만,1063
3338,중랑구,1126060000,중화제1동,20대,2665
3339,중랑구,1126060000,중화제1동,30대,3208
3340,중랑구,1126060000,중화제1동,40대,2670
3341,중랑구,1126060000,중화제1동,50대,3177
3342,중랑구,1126060000,중화제1동,60대,3200
3343,중랑구,1126060000,중화제1동,70대 이상,2362
3344,중랑구,1126061000,중화제2동,10대,1107
3345,중랑구,1126061000,중화제2동,10대 미만,990
3346,중랑구,1126061000,중화제2동,20대,3657
3347,중랑구,1126061000,중화제2동,30대,3783
3348,중랑구,1126061000,중화제2동,40대,3316
3349,중랑구,1126061000,중화제2동,50대,4735
3350,중랑구,1126061000,중화제2동,60대,4349
3351,중랑구,1126061000,중화제2동,70대 이상,3277
3352,중랑구,1126062000,묵제1동,10대,2997
3353,중랑구,1126062000,묵제1동,10대 미만,2018
3354,중랑구,1126062000,묵제1동,20대,4967
3355,중랑구,1126062000,묵제1동,30대,4705
3356,중랑구,1126062000,묵제1동,40대,5514
3357,중랑구,1126062000,묵제1동,50대,5606
3358,중랑구,1126062000,묵제1동,60대,4869
3359,중랑구,1126062000,묵제1동,70대 이상,3944
3360,중랑구,1126063000,묵제2동,10대,1095
3361,중랑구,1126063000,묵제2동,10대 미만,900
3362,중랑구,1126063000,묵제2동,20대,2666
3363,중랑구,1126063000,묵제2동,30대,2783
3364,중랑구,1126063000,묵제2동,40대,2792
3365,중랑구,1126063000,묵제2동,50대,3221
3366,중랑구,1126063000,묵제2동,60대,3010
3367,중랑구,1126063000,묵제2동,70대 이상,2316
3368,중랑구,1126065500,망우본동,10대,2145
3369,중랑구,1126065500,망우본동,10대 미만,2460
3370,중랑구,1126065500,망우본동,20대,4915
3371,중랑구,1126065500,망우본동,30대,5804
3372,중랑구,1126065500,망우본동,40대,4938
3373,중랑구,1126065500,망우본동,50대,5784
3374,중랑구,1126065500,망우본동,60대,5683
3375,중랑구,1126065500,망우본동,70대 이상,4201
3376,중랑구,1126066000,망우제3동,10대,1022
3377,중랑구,1126066000,망우제3동,10대 미만,673
3378,중랑구,1126066000,망우제3동,20대,2215
3379,중랑구,1126066000,망우제3동,30대,2040
3380,중랑구,1126066000,망우제3동,40대,2189
3381,중랑구,1126066000,망우제3동,50대,3192
3382,중랑구,1126066000,망우제3동,60대,2913
3383,중랑구,1126066000,망우제3동,70대 이상,2250
3384,중랑구,1126068000,신내1동,10대,3802
3385,중랑구,1126068000,신내1동,10대 미만,2696
3386,중랑구,1126068000,신내1동,20대,4637
3387,중랑구,1126068000,신내1동,30대,4642
3388,중랑구,1126068000,신내1동,40대,5901
3389,중랑구,1126068000,신내1동,50대,6312
3390,중랑구,1126068000,신내1동,60대,5927
3391,중랑구,1126068000,신내1동,70대 이상,4508
3392,중랑구,1126069000,신내2동,10대,1609
3393,중랑구,1126069000,신내2동,10대 미만,1120
3394,중랑구,1126069000,신내2동,20대,2279
3395,중랑구,1126069000,신내2동,30대,2811
3396,중랑구,1126069000,신내2동,40대,2976
3397,중랑구,1126069000,신내2동,50대,3429
3398,중랑구,1126069000,신내2동,60대,3392
3399,중랑구,1126069000,신내2동,70대 이상,2653
