"행정구역(동읍면)별","5세별","항목","단위","2019.11 월",
"대림제2동","55 - 59세","여자인구수[명]","명","606",
"대림제2동","60 - 64세","총인구수[명]","명","1031",
"대림제2동","60 - 64세","남자인구수[명]","명","473",
"대림제2동","60 - 64세","여자인구수[명]","명","558",
"대림제2동","65 - 69세","총인구수[명]","명","795",
"대림제2동","65 - 69세","남자인구수[명]","명","343",
"대림제2동","65 - 69세","여자인구수[명]","명","452",
"대림제2동","70 - 74세","총인구수[명]","명","779",
"대림제2동","70 - 74세","남자인구수[명]","명","344",
"대림제2동","70 - 74세","여자인구수[명]","명","435",
"대림제2동","75 - 79세","총인구수[명]","명","581",
"대림제2동","75 - 79세","남자인구수[명]","명","274",
"대림제2동","75 - 79세","여자인구수[명]","명","307",
"대림제2동","80 - 84세","총인구수[명]","명","345",
"대림제2동","80 - 84세","남자인구수[명]","명","169",
"대림제2동","80 - 84세","여자인구수[명]","명","176",
"대림제2동","85 - 89세","총인구수[명]","명","122",
"대림제2동","85 - 89세","남자인구수[명]","명","39",
"대림제2동","85 - 89세","여자인구수[명]","명","83",
"대림제2동","90 - 94세","총인구수[명]","명","40",
"대림제2동","90 - 94세","남자인구수[명]","명","5",
"대림제2동","90 - 94세","여자인구수[명]","명","35",
"대림제2동","95 - 99세","총인구수[명]","명","11",
"대림제2동","95 - 99세","남자인구수[명]","명","1",
"대림제2동","95 - 99세","여자인구수[명]","명","10",
"대림제2동","100+","총인구수[명]","명","6",
"대림제2동","100+","남자인구수[명]","명","2",
"대림제2동","100+","여자인구수[명]","명","4",
"대림제3동","계","총인구수[명]","명","23811",
"대림제3동","계","남자인구수[명]","명","11965",
"대림제3동","계","여자인구수[명]","명","11846",
"대림제3동","0 - 4세","총인구수[명]","명","724",
"대림제3동","0 - 4세","남자인구수[명]","명","357",
"대림제3동","0 - 4세","여자인구수[명]","명","367",
"대림제3동","5 - 9세","총인구수[명]","명","660",
"대림제3동","5 - 9세","남자인구수[명]","명","307",
"대림제3동","5 - 9세","여자인구수[명]","명","353",
"대림제3동","10 - 14세","총인구수[명]","명","715",
"대림제3동","10 - 14세","남자인구수[명]","명","390",
"대림제3동","10 - 14세","여자인구수[명]","명","325",
"대림제3동","15 - 19세","총인구수[명]","명","939",
"대림제3동","15 - 19세","남자인구수[명]","명","540",
"대림제3동","15 - 19세","여자인구수[명]","명","399",
"대림제3동","20 - 24세","총인구수[명]","명","1482",
"대림제3동","20 - 24세","남자인구수[명]","명","754",
"대림제3동","20 - 24세","여자인구수[명]","명","728",
"대림제3동","25 - 29세","총인구수[명]","명","1766",
"대림제3동","25 - 29세","남자인구수[명]","명","899",
"대림제3동","25 - 29세","여자인구수[명]","명","867",
"대림제3동","30 - 34세","총인구수[명]","명","1782",
"대림제3동","30 - 34세","남자인구수[명]","명","945",
"대림제3동","30 - 34세","여자인구수[명]","명","837",
"대림제3동","35 - 39세","총인구수[명]","명","1778",
"대림제3동","35 - 39세","남자인구수[명]","명","988",
"대림제3동","35 - 39세","여자인구수[명]","명","790",
"대림제3동","40 - 44세","총인구수[명]","명","1508",
"대림제3동","40 - 44세","남자인구수[명]","명","771",
"대림제3동","40 - 44세","여자인구수[명]","명","737",
"대림제3동","45 - 49세","총인구수[명]","명","1989",
"대림제3동","45 - 49세","남자인구수[명]","명","983",
"대림제3동","45 - 49세","여자인구수[명]","명","1006",
"대림제3동","50 - 54세","총인구수[명]","명","2112",
"대림제3동","50 - 54세","남자인구수[명]","명","1059",
"대림제3동","50 - 54세","여자인구수[명]","명","1053",
"대림제3동","55 - 59세","총인구수[명]","명","2348",
"대림제3동","55 - 59세","남자인구수[명]","명","1144",
"대림제3동","55 - 59세","여자인구수[명]","명","1204",
"대림제3동","60 - 64세","총인구수[명]","명","2018",
"대림제3동","60 - 64세","남자인구수[명]","명","1012",
"대림제3동","60 - 64세","여자인구수[명]","명","1006",
"대림제3동","65 - 69세","총인구수[명]","명","1347",
"대림제3동","65 - 69세","남자인구수[명]","명","624",
"대림제3동","65 - 69세","여자인구수[명]","명","723",
"대림제3동","70 - 74세","총인구수[명]","명","1076",
"대림제3동","70 - 74세","남자인구수[명]","명","534",
"대림제3동","70 - 74세","여자인구수[명]","명","542",
"대림제3동","75 - 79세","총인구수[명]","명","808",
"대림제3동","75 - 79세","남자인구수[명]","명","373",
"대림제3동","75 - 79세","여자인구수[명]","명","435",
"대림제3동","80 - 84세","총인구수[명]","명","489",
"대림제3동","80 - 84세","남자인구수[명]","명","208",
"대림제3동","80 - 84세","여자인구수[명]","명","281",
"대림제3동","85 - 89세","총인구수[명]","명","189",
"대림제3동","85 - 89세","남자인구수[명]","명","64",
"대림제3동","85 - 89세","여자인구수[명]","명","125",
"대림제3동","90 - 94세","총인구수[명]","명","63",
"대림제3동","90 - 94세","남자인구수[명]","명","11",
"대림제3동","90 - 94세","여자인구수[명]","명","52",
"대림제3동","95 - 99세","총인구수[명]","명","15",
"대림제3동","95 - 99세","남자인구수[명]","명","2",
"대림제3동","95 - 99세","여자인구수[명]","명","13",
"대림제3동","100+","총인구수[명]","명","3",
"대림제3동","100+","남자인구수[명]","명","0",
"대림제3동","100+","여자인구수[명]","명","3",
"동작구","계","총인구수[명]","명","396460",
"동작구","계","남자인구수[명]","명","192354",
"동작구","계","여자인구수[명]","명","204106",
"동작구","0 - 4세","총인구수[명]","명","12584",
"동작구","0 - 4세","남자인구수[명]","명","6368",
"동작구","0 - 4세","여자인구수[명]","명","6216",
"동작구","5 - 9세","총인구수[명]","명","14162",
"동작구","5 - 9세","남자인구수[명]","명","7253",
"동작구","5 - 9세","여자인구수[명]","명","6909",
"동작구","10 - 14세","총인구수[명]","명","13300",
"동작구","10 - 14세","남자인구수[명]","명","6860",
"동작구","10 - 14세","여자인구수[명]","명","6440",
"동작구","15 - 19세","총인구수[명]","명","16249",
"동작구","15 - 19세","남자인구수[명]","명","8310",
"동작구","15 - 19세","여자인구수[명]","명","7939",
"동작구","20 - 24세","총인구수[명]","명","28363",
"동작구","20 - 24세","남자인구수[명]","명","13518",
"동작구","20 - 24세","여자인구수[명]","명","14845",
"동작구","25 - 29세","총인구수[명]","명","38168",
"동작구","25 - 29세","남자인구수[명]","명","19034",
"동작구","25 - 29세","여자인구수[명]","명","19134",
"동작구","30 - 34세","총인구수[명]","명","32037",
"동작구","30 - 34세","남자인구수[명]","명","16234",
"동작구","30 - 34세","여자인구수[명]","명","15803",
"동작구","35 - 39세","총인구수[명]","명","32367",
"동작구","35 - 39세","남자인구수[명]","명","16307",
"동작구","35 - 39세","여자인구수[명]","명","16060",
"동작구","40 - 44세","총인구수[명]","명","29083",
"동작구","40 - 44세","남자인구수[명]","명","14606",
"동작구","40 - 44세","여자인구수[명]","명","14477",
"동작구","45 - 49세","총인구수[명]","명","31433",
"동작구","45 - 49세","남자인구수[명]","명","15771",
"동작구","45 - 49세","여자인구수[명]","명","15662",
"동작구","50 - 54세","총인구수[명]","명","29435",
"동작구","50 - 54세","남자인구수[명]","명","14163",
"동작구","50 - 54세","여자인구수[명]","명","15272",
"동작구","55 - 59세","총인구수[명]","명","30042",
"동작구","55 - 59세","남자인구수[명]","명","14301",
"동작구","55 - 59세","여자인구수[명]","명","15741",
"동작구","60 - 64세","총인구수[명]","명","27472",
"동작구","60 - 64세","남자인구수[명]","명","12768",
"동작구","60 - 64세","여자인구수[명]","명","14704",
"동작구","65 - 69세","총인구수[명]","명","19762",
"동작구","65 - 69세","남자인구수[명]","명","8999",
"동작구","65 - 69세","여자인구수[명]","명","10763",
"동작구","70 - 74세","총인구수[명]","명","16390",
"동작구","70 - 74세","남자인구수[명]","명","7174",
"동작구","70 - 74세","여자인구수[명]","명","9216",
"동작구","75 - 79세","총인구수[명]","명","12650",
"동작구","75 - 79세","남자인구수[명]","명","5903",
"동작구","75 - 79세","여자인구수[명]","명","6747",
"동작구","80 - 84세","총인구수[명]","명","7591",
"동작구","80 - 84세","남자인구수[명]","명","3105",
"동작구","80 - 84세","여자인구수[명]","명","4486",
"동작구","85 - 89세","총인구수[명]","명","3409",
"동작구","85 - 89세","남자인구수[명]","명","1146",
"동작구","85 - 89세","여자인구수[명]","명","2263",
"동작구","90 - 94세","총인구수[명]","명","1313",
"동작구","90 - 94세","남자인구수[명]","명","356",
"동작구","90 - 94세","여자인구수[명]","명","957",
"동작구","95 - 99세","총인구수[명]","명","362",
"동작구","95 - 99세","남자인구수[명]","명","94",
"동작구","95 - 99세","여자인구수[명]","명","268",
"동작구","100+","총인구수[명]","명","288",
"동작구","100+","남자인구수[명]","명","84",
"동작구","100+","여자인구수[명]","명","204",
"노량진제1동","계","총인구수[명]","명","32209",
"노량진제1동","계","남자인구수[명]","명","16005",
"노량진제1동","계","여자인구수[명]","명","16204",
"노량진제1동","0 - 4세","총인구수[명]","명","1011",
"노량진제1동","0 - 4세","남자인구수[명]","명","497",
"노량진제1동","0 - 4세","여자인구수[명]","명","514",
"노량진제1동","5 - 9세","총인구수[명]","명","1086",
"노량진제1동","5 - 9세","남자인구수[명]","명","550",
"노량진제1동","5 - 9세","여자인구수[명]","명","536",
"노량진제1동","10 - 14세","총인구수[명]","명","951",
"노량진제1동","10 - 14세","남자인구수[명]","명","482",
"노량진제1동","10 - 14세","여자인구수[명]","명","469",
"노량진제1동","15 - 19세","총인구수[명]","명","1164",
"노량진제1동","15 - 19세","남자인구수[명]","명","615",
"노량진제1동","15 - 19세","여자인구수[명]","명","549",
"노량진제1동","20 - 24세","총인구수[명]","명","2211",
"노량진제1동","20 - 24세","남자인구수[명]","명","1083",
"노량진제1동","20 - 24세","여자인구수[명]","명","1128",
"노량진제1동","25 - 29세","총인구수[명]","명","3361",
"노량진제1동","25 - 29세","남자인구수[명]","명","1850",
"노량진제1동","25 - 29세","여자인구수[명]","명","1511",
"노량진제1동","30 - 34세","총인구수[명]","명","2862",
"노량진제1동","30 - 34세","남자인구수[명]","명","1565",
"노량진제1동","30 - 34세","여자인구수[명]","명","1297",
"노량진제1동","35 - 39세","총인구수[명]","명","2528",
"노량진제1동","35 - 39세","남자인구수[명]","명","1331",
"노량진제1동","35 - 39세","여자인구수[명]","명","1197",
"노량진제1동","40 - 44세","총인구수[명]","명","2108",
"노량진제1동","40 - 44세","남자인구수[명]","명","1103",
"노량진제1동","40 - 44세","여자인구수[명]","명","1005",
"노량진제1동","45 - 49세","총인구수[명]","명","2333",
"노량진제1동","45 - 49세","남자인구수[명]","명","1192",
"노량진제1동","45 - 49세","여자인구수[명]","명","1141",
"노량진제1동","50 - 54세","총인구수[명]","명","2278",
"노량진제1동","50 - 54세","남자인구수[명]","명","1109",
"노량진제1동","50 - 54세","여자인구수[명]","명","1169",
"노량진제1동","55 - 59세","총인구수[명]","명","2549",
"노량진제1동","55 - 59세","남자인구수[명]","명","1207",
"노량진제1동","55 - 59세","여자인구수[명]","명","1342",
"노량진제1동","60 - 64세","총인구수[명]","명","2382",
"노량진제1동","60 - 64세","남자인구수[명]","명","1125",
"노량진제1동","60 - 64세","여자인구수[명]","명","1257",
"노량진제1동","65 - 69세","총인구수[명]","명","1656",
"노량진제1동","65 - 69세","남자인구수[명]","명","761",
"노량진제1동","65 - 69세","여자인구수[명]","명","895",
"노량진제1동","70 - 74세","총인구수[명]","명","1323",
"노량진제1동","70 - 74세","남자인구수[명]","명","598",
"노량진제1동","70 - 74세","여자인구수[명]","명","725",
"노량진제1동","75 - 79세","총인구수[명]","명","1152",
"노량진제1동","75 - 79세","남자인구수[명]","명","496",
"노량진제1동","75 - 79세","여자인구수[명]","명","656",
"노량진제1동","80 - 84세","총인구수[명]","명","727",
"노량진제1동","80 - 84세","남자인구수[명]","명","279",
"노량진제1동","80 - 84세","여자인구수[명]","명","448",
"노량진제1동","85 - 89세","총인구수[명]","명","334",
"노량진제1동","85 - 89세","남자인구수[명]","명","114",
"노량진제1동","85 - 89세","여자인구수[명]","명","220",
"노량진제1동","90 - 94세","총인구수[명]","명","131",
"노량진제1동","90 - 94세","남자인구수[명]","명","33",
"노량진제1동","90 - 94세","여자인구수[명]","명","98",
"노량진제1동","95 - 99세","총인구수[명]","명","30",
"노량진제1동","95 - 99세","남자인구수[명]","명","5",
"노량진제1동","95 - 99세","여자인구수[명]","명","25",
"노량진제1동","100+","총인구수[명]","명","32",
"노량진제1동","100+","남자인구수[명]","명","10",
"노량진제1동","100+","여자인구수[명]","명","22",
"노량진제2동","계","총인구수[명]","명","12833",
"노량진제2동","계","남자인구수[명]","명","6592",
"노량진제2동","계","여자인구수[명]","명","6241",
"노량진제2동","0 - 4세","총인구수[명]","명","189",
"노량진제2동","0 - 4세","남자인구수[명]","명","101",
"노량진제2동","0 - 4세","여자인구수[명]","명","88",
"노량진제2동","5 - 9세","총인구수[명]","명","204",
"노량진제2동","5 - 9세","남자인구수[명]","명","111",
"노량진제2동","5 - 9세","여자인구수[명]","명","93",
"노량진제2동","10 - 14세","총인구수[명]","명","227",
"노량진제2동","10 - 14세","남자인구수[명]","명","113",
"노량진제2동","10 - 14세","여자인구수[명]","명","114",
"노량진제2동","15 - 19세","총인구수[명]","명","419",
"노량진제2동","15 - 19세","남자인구수[명]","명","215",
"노량진제2동","15 - 19세","여자인구수[명]","명","204",
"노량진제2동","20 - 24세","총인구수[명]","명","825",
"노량진제2동","20 - 24세","남자인구수[명]","명","399",
"노량진제2동","20 - 24세","여자인구수[명]","명","426",
"노량진제2동","25 - 29세","총인구수[명]","명","1434",
"노량진제2동","25 - 29세","남자인구수[명]","명","810",
"노량진제2동","25 - 29세","여자인구수[명]","명","624",
"노량진제2동","30 - 34세","총인구수[명]","명","1011",
"노량진제2동","30 - 34세","남자인구수[명]","명","606",
"노량진제2동","30 - 34세","여자인구수[명]","명","405",
"노량진제2동","35 - 39세","총인구수[명]","명","887",
"노량진제2동","35 - 39세","남자인구수[명]","명","498",
"노량진제2동","35 - 39세","여자인구수[명]","명","389",
"노량진제2동","40 - 44세","총인구수[명]","명","704",
"노량진제2동","40 - 44세","남자인구수[명]","명","395",
"노량진제2동","40 - 44세","여자인구수[명]","명","309",
"노량진제2동","45 - 49세","총인구수[명]","명","892",
"노량진제2동","45 - 49세","남자인구수[명]","명","496",
"노량진제2동","45 - 49세","여자인구수[명]","명","396",
"노량진제2동","50 - 54세","총인구수[명]","명","1097",
"노량진제2동","50 - 54세","남자인구수[명]","명","544",
"노량진제2동","50 - 54세","여자인구수[명]","명","553",
"노량진제2동","55 - 59세","총인구수[명]","명","1258",
"노량진제2동","55 - 59세","남자인구수[명]","명","632",
"노량진제2동","55 - 59세","여자인구수[명]","명","626",
"노량진제2동","60 - 64세","총인구수[명]","명","1090",
"노량진제2동","60 - 64세","남자인구수[명]","명","522",
"노량진제2동","60 - 64세","여자인구수[명]","명","568",
"노량진제2동","65 - 69세","총인구수[명]","명","813",
"노량진제2동","65 - 69세","남자인구수[명]","명","369",
"노량진제2동","65 - 69세","여자인구수[명]","명","444",
"노량진제2동","70 - 74세","총인구수[명]","명","677",
"노량진제2동","70 - 74세","남자인구수[명]","명","310",
"노량진제2동","70 - 74세","여자인구수[명]","명","367",
"노량진제2동","75 - 79세","총인구수[명]","명","555",
"노량진제2동","75 - 79세","남자인구수[명]","명","249",
"노량진제2동","75 - 79세","여자인구수[명]","명","306",
"노량진제2동","80 - 84세","총인구수[명]","명","324",
"노량진제2동","80 - 84세","남자인구수[명]","명","142",
"노량진제2동","80 - 84세","여자인구수[명]","명","182",
"노량진제2동","85 - 89세","총인구수[명]","명","140",
"노량진제2동","85 - 89세","남자인구수[명]","명","53",
"노량진제2동","85 - 89세","여자인구수[명]","명","87",
"노량진제2동","90 - 94세","총인구수[명]","명","61",
"노량진제2동","90 - 94세","남자인구수[명]","명","18",
"노량진제2동","90 - 94세","여자인구수[명]","명","43",
"노량진제2동","95 - 99세","총인구수[명]","명","12",
"노량진제2동","95 - 99세","남자인구수[명]","명","3",
"노량진제2동","95 - 99세","여자인구수[명]","명","9",
"노량진제2동","100+","총인구수[명]","명","14",
"노량진제2동","100+","남자인구수[명]","명","6",
"노량진제2동","100+","여자인구수[명]","명","8",
"상도제1동","계","총인구수[명]","명","45912",
"상도제1동","계","남자인구수[명]","명","22358",
"상도제1동","계","여자인구수[명]","명","23554",
"상도제1동","0 - 4세","총인구수[명]","명","1506",
"상도제1동","0 - 4세","남자인구수[명]","명","737",
"상도제1동","0 - 4세","여자인구수[명]","명","769",
"상도제1동","5 - 9세","총인구수[명]","명","1771",
"상도제1동","5 - 9세","남자인구수[명]","명","887",
"상도제1동","5 - 9세","여자인구수[명]","명","884",
"상도제1동","10 - 14세","총인구수[명]","명","1600",
"상도제1동","10 - 14세","남자인구수[명]","명","825",
"상도제1동","10 - 14세","여자인구수[명]","명","775",
"상도제1동","15 - 19세","총인구수[명]","명","1829",
"상도제1동","15 - 19세","남자인구수[명]","명","911",
"상도제1동","15 - 19세","여자인구수[명]","명","918",
"상도제1동","20 - 24세","총인구수[명]","명","4915",
"상도제1동","20 - 24세","남자인구수[명]","명","2403",
"상도제1동","20 - 24세","여자인구수[명]","명","2512",
"상도제1동","25 - 29세","총인구수[명]","명","4869",
"상도제1동","25 - 29세","남자인구수[명]","명","2654",
"상도제1동","25 - 29세","여자인구수[명]","명","2215",
"상도제1동","30 - 34세","총인구수[명]","명","3258",
"상도제1동","30 - 34세","남자인구수[명]","명","1685",
"상도제1동","30 - 34세","여자인구수[명]","명","1573",
"상도제1동","35 - 39세","총인구수[명]","명","3476",
"상도제1동","35 - 39세","남자인구수[명]","명","1670",
"상도제1동","35 - 39세","여자인구수[명]","명","1806",
"상도제1동","40 - 44세","총인구수[명]","명","3303",
"상도제1동","40 - 44세","남자인구수[명]","명","1630",
"상도제1동","40 - 44세","여자인구수[명]","명","1673",
"상도제1동","45 - 49세","총인구수[명]","명","3396",
"상도제1동","45 - 49세","남자인구수[명]","명","1718",
"상도제1동","45 - 49세","여자인구수[명]","명","1678",
"상도제1동","50 - 54세","총인구수[명]","명","3270",
"상도제1동","50 - 54세","남자인구수[명]","명","1522",
"상도제1동","50 - 54세","여자인구수[명]","명","1748",
"상도제1동","55 - 59세","총인구수[명]","명","3177",
"상도제1동","55 - 59세","남자인구수[명]","명","1467",
"상도제1동","55 - 59세","여자인구수[명]","명","1710",
"상도제1동","60 - 64세","총인구수[명]","명","2968",
"상도제1동","60 - 64세","남자인구수[명]","명","1420",
"상도제1동","60 - 64세","여자인구수[명]","명","1548",
"상도제1동","65 - 69세","총인구수[명]","명","2041",
"상도제1동","65 - 69세","남자인구수[명]","명","943",
"상도제1동","65 - 69세","여자인구수[명]","명","1098",
"상도제1동","70 - 74세","총인구수[명]","명","1767",
"상도제1동","70 - 74세","남자인구수[명]","명","752",
"상도제1동","70 - 74세","여자인구수[명]","명","1015",
"상도제1동","75 - 79세","총인구수[명]","명","1280",
"상도제1동","75 - 79세","남자인구수[명]","명","609",
"상도제1동","75 - 79세","여자인구수[명]","명","671",
"상도제1동","80 - 84세","총인구수[명]","명","839",
"상도제1동","80 - 84세","남자인구수[명]","명","315",
"상도제1동","80 - 84세","여자인구수[명]","명","524",
"상도제1동","85 - 89세","총인구수[명]","명","414",
"상도제1동","85 - 89세","남자인구수[명]","명","153",
"상도제1동","85 - 89세","여자인구수[명]","명","261",
"상도제1동","90 - 94세","총인구수[명]","명","156",
"상도제1동","90 - 94세","남자인구수[명]","명","40",
"상도제1동","90 - 94세","여자인구수[명]","명","116",
"상도제1동","95 - 99세","총인구수[명]","명","48",
"상도제1동","95 - 99세","남자인구수[명]","명","10",
"상도제1동","95 - 99세","여자인구수[명]","명","38",
"상도제1동","100+","총인구수[명]","명","29",
"상도제1동","100+","남자인구수[명]","명","7",
"상도제1동","100+","여자인구수[명]","명","22",
"상도제2동","계","총인구수[명]","명","28918",
"상도제2동","계","남자인구수[명]","명","13899",
"상도제2동","계","여자인구수[명]","명","15019",
"상도제2동","0 - 4세","총인구수[명]","명","1223",
"상도제2동","0 - 4세","남자인구수[명]","명","621",
"상도제2동","0 - 4세","여자인구수[명]","명","602",
"상도제2동","5 - 9세","총인구수[명]","명","1215",
"상도제2동","5 - 9세","남자인구수[명]","명","634",
"상도제2동","5 - 9세","여자인구수[명]","명","581",
"상도제2동","10 - 14세","총인구수[명]","명","949",
"상도제2동","10 - 14세","남자인구수[명]","명","490",
"상도제2동","10 - 14세","여자인구수[명]","명","459",
"상도제2동","15 - 19세","총인구수[명]","명","1083",
"상도제2동","15 - 19세","남자인구수[명]","명","535",
"상도제2동","15 - 19세","여자인구수[명]","명","548",
"상도제2동","20 - 24세","총인구수[명]","명","1929",
"상도제2동","20 - 24세","남자인구수[명]","명","900",
"상도제2동","20 - 24세","여자인구수[명]","명","1029",
"상도제2동","25 - 29세","총인구수[명]","명","2572",
"상도제2동","25 - 29세","남자인구수[명]","명","1255",
"상도제2동","25 - 29세","여자인구수[명]","명","1317",
"상도제2동","30 - 34세","총인구수[명]","명","2408",
"상도제2동","30 - 34세","남자인구수[명]","명","1122",
"상도제2동","30 - 34세","여자인구수[명]","명","1286",
"상도제2동","35 - 39세","총인구수[명]","명","2643",
"상도제2동","35 - 39세","남자인구수[명]","명","1303",
"상도제2동","35 - 39세","여자인구수[명]","명","1340",
"상도제2동","40 - 44세","총인구수[명]","명","2266",
"상도제2동","40 - 44세","남자인구수[명]","명","1136",
"상도제2동","40 - 44세","여자인구수[명]","명","1130",
"상도제2동","45 - 49세","총인구수[명]","명","2323",
"상도제2동","45 - 49세","남자인구수[명]","명","1168",
"상도제2동","45 - 49세","여자인구수[명]","명","1155",
"상도제2동","50 - 54세","총인구수[명]","명","2086",
"상도제2동","50 - 54세","남자인구수[명]","명","1015",
"상도제2동","50 - 54세","여자인구수[명]","명","1071",
"상도제2동","55 - 59세","총인구수[명]","명","2081",
"상도제2동","55 - 59세","남자인구수[명]","명","989",
"상도제2동","55 - 59세","여자인구수[명]","명","1092",
"상도제2동","60 - 64세","총인구수[명]","명","1916",
"상도제2동","60 - 64세","남자인구수[명]","명","892",
"상도제2동","60 - 64세","여자인구수[명]","명","1024",
"상도제2동","65 - 69세","총인구수[명]","명","1333",
"상도제2동","65 - 69세","남자인구수[명]","명","622",
"상도제2동","65 - 69세","여자인구수[명]","명","711",
"상도제2동","70 - 74세","총인구수[명]","명","1113",
"상도제2동","70 - 74세","남자인구수[명]","명","492",
"상도제2동","70 - 74세","여자인구수[명]","명","621",
"상도제2동","75 - 79세","총인구수[명]","명","831",
"상도제2동","75 - 79세","남자인구수[명]","명","372",
"상도제2동","75 - 79세","여자인구수[명]","명","459",
"상도제2동","80 - 84세","총인구수[명]","명","547",
"상도제2동","80 - 84세","남자인구수[명]","명","229",
"상도제2동","80 - 84세","여자인구수[명]","명","318",
"상도제2동","85 - 89세","총인구수[명]","명","256",
"상도제2동","85 - 89세","남자인구수[명]","명","77",
"상도제2동","85 - 89세","여자인구수[명]","명","179",
"상도제2동","90 - 94세","총인구수[명]","명","86",
"상도제2동","90 - 94세","남자인구수[명]","명","28",
"상도제2동","90 - 94세","여자인구수[명]","명","58",
"상도제2동","95 - 99세","총인구수[명]","명","33",
"상도제2동","95 - 99세","남자인구수[명]","명","12",
"상도제2동","95 - 99세","여자인구수[명]","명","21",
"상도제2동","100+","총인구수[명]","명","25",
"상도제2동","100+","남자인구수[명]","명","7",
"상도제2동","100+","여자인구수[명]","명","18",
"상도제3동","계","총인구수[명]","명","25651",
"상도제3동","계","남자인구수[명]","명","12326",
"상도제3동","계","여자인구수[명]","명","13325",
"상도제3동","0 - 4세","총인구수[명]","명","750",
"상도제3동","0 - 4세","남자인구수[명]","명","364",
"상도제3동","0 - 4세","여자인구수[명]","명","386",
"상도제3동","5 - 9세","총인구수[명]","명","702",
"상도제3동","5 - 9세","남자인구수[명]","명","391",
"상도제3동","5 - 9세","여자인구수[명]","명","311",
"상도제3동","10 - 14세","총인구수[명]","명","744",
"상도제3동","10 - 14세","남자인구수[명]","명","388",
"상도제3동","10 - 14세","여자인구수[명]","명","356",
"상도제3동","15 - 19세","총인구수[명]","명","1066",
"상도제3동","15 - 19세","남자인구수[명]","명","544",
"상도제3동","15 - 19세","여자인구수[명]","명","522",
"상도제3동","20 - 24세","총인구수[명]","명","1705",
"상도제3동","20 - 24세","남자인구수[명]","명","772",
"상도제3동","20 - 24세","여자인구수[명]","명","933",
"상도제3동","25 - 29세","총인구수[명]","명","2543",
"상도제3동","25 - 29세","남자인구수[명]","명","1208",
"상도제3동","25 - 29세","여자인구수[명]","명","1335",
"상도제3동","30 - 34세","총인구수[명]","명","2257",
"상도제3동","30 - 34세","남자인구수[명]","명","1144",
"상도제3동","30 - 34세","여자인구수[명]","명","1113",
"상도제3동","35 - 39세","총인구수[명]","명","2142",
"상도제3동","35 - 39세","남자인구수[명]","명","1138",
"상도제3동","35 - 39세","여자인구수[명]","명","1004",
"상도제3동","40 - 44세","총인구수[명]","명","1823",
"상도제3동","40 - 44세","남자인구수[명]","명","914",
"상도제3동","40 - 44세","여자인구수[명]","명","909",
"상도제3동","45 - 49세","총인구수[명]","명","2058",
"상도제3동","45 - 49세","남자인구수[명]","명","1023",
"상도제3동","45 - 49세","여자인구수[명]","명","1035",
"상도제3동","50 - 54세","총인구수[명]","명","1978",
"상도제3동","50 - 54세","남자인구수[명]","명","925",
"상도제3동","50 - 54세","여자인구수[명]","명","1053",
"상도제3동","55 - 59세","총인구수[명]","명","1961",
"상도제3동","55 - 59세","남자인구수[명]","명","941",
"상도제3동","55 - 59세","여자인구수[명]","명","1020",
"상도제3동","60 - 64세","총인구수[명]","명","1785",
"상도제3동","60 - 64세","남자인구수[명]","명","802",
"상도제3동","60 - 64세","여자인구수[명]","명","983",
"상도제3동","65 - 69세","총인구수[명]","명","1264",
"상도제3동","65 - 69세","남자인구수[명]","명","552",
"상도제3동","65 - 69세","여자인구수[명]","명","712",
"상도제3동","70 - 74세","총인구수[명]","명","1133",
"상도제3동","70 - 74세","남자인구수[명]","명","502",
"상도제3동","70 - 74세","여자인구수[명]","명","631",
"상도제3동","75 - 79세","총인구수[명]","명","905",
"상도제3동","75 - 79세","남자인구수[명]","명","420",
"상도제3동","75 - 79세","여자인구수[명]","명","485",
"상도제3동","80 - 84세","총인구수[명]","명","520",
"상도제3동","80 - 84세","남자인구수[명]","명","215",
"상도제3동","80 - 84세","여자인구수[명]","명","305",
"상도제3동","85 - 89세","총인구수[명]","명","195",
"상도제3동","85 - 89세","남자인구수[명]","명","58",
"상도제3동","85 - 89세","여자인구수[명]","명","137",
"상도제3동","90 - 94세","총인구수[명]","명","84",
"상도제3동","90 - 94세","남자인구수[명]","명","17",
"상도제3동","90 - 94세","여자인구수[명]","명","67",
"상도제3동","95 - 99세","총인구수[명]","명","23",
"상도제3동","95 - 99세","남자인구수[명]","명","4",
"상도제3동","95 - 99세","여자인구수[명]","명","19",
"상도제3동","100+","총인구수[명]","명","13",
"상도제3동","100+","남자인구수[명]","명","4",
"상도제3동","100+","여자인구수[명]","명","9",
"상도제4동","계","총인구수[명]","명","29534",
"상도제4동","계","남자인구수[명]","명","14440",
"상도제4동","계","여자인구수[명]","명","15094",
"상도제4동","0 - 4세","총인구수[명]","명","930",
"상도제4동","0 - 4세","남자인구수[명]","명","478",
"상도제4동","0 - 4세","여자인구수[명]","명","452",
"상도제4동","5 - 9세","총인구수[명]","명","983",
"상도제4동","5 - 9세","남자인구수[명]","명","498",
"상도제4동","5 - 9세","여자인구수[명]","명","485",
"상도제4동","10 - 14세","총인구수[명]","명","908",
"상도제4동","10 - 14세","남자인구수[명]","명","490",
"상도제4동","10 - 14세","여자인구수[명]","명","418",
"상도제4동","15 - 19세","총인구수[명]","명","1176",
"상도제4동","15 - 19세","남자인구수[명]","명","626",
