,시군구명,행정동코드,행정동명,법정동코드,법정동명,연령별,행정동단위 거주인구,법정동단위 거주인구
4816,동작구,1159053000,상도제1동,1159010200,상도동,10대,3311,1655.5
4817,동작구,1159053000,상도제1동,1159010200,상도동,10대 미만,2419,1209.5
4818,동작구,1159053000,상도제1동,1159010200,상도동,20대,9869,4934.5
4819,동작구,1159053000,상도제1동,1159010200,상도동,30대,5973,2986.5
4820,동작구,1159053000,상도제1동,1159010200,상도동,40대,6145,3072.5
4821,동작구,1159053000,상도제1동,1159010200,상도동,50대,6412,3206.0
4822,동작구,1159053000,상도제1동,1159010200,상도동,60대,5425,2712.5
4823,동작구,1159053000,상도제1동,1159010200,상도동,70대 이상,4807,2403.5
4824,동작구,1159053000,상도제1동,1159010300,상도1동,10대,3311,1655.5
4825,동작구,1159053000,상도제1동,1159010300,상도1동,10대 미만,2419,1209.5
4826,동작구,1159053000,상도제1동,1159010300,상도1동,20대,9869,4934.5
4827,동작구,1159053000,상도제1동,1159010300,상도1동,30대,5973,2986.5
4828,동작구,1159053000,상도제1동,1159010300,상도1동,40대,6145,3072.5
4829,동작구,1159053000,상도제1동,1159010300,상도1동,50대,6412,3206.0
4830,동작구,1159053000,상도제1동,1159010300,상도1동,60대,5425,2712.5
4831,동작구,1159053000,상도제1동,1159010300,상도1동,70대 이상,4807,2403.5
4832,동작구,1159054000,상도제2동,1159010200,상도동,10대,1933,1933.0
4833,동작구,1159054000,상도제2동,1159010200,상도동,10대 미만,2353,2353.0
4834,동작구,1159054000,상도제2동,1159010200,상도동,20대,4132,4132.0
4835,동작구,1159054000,상도제2동,1159010200,상도동,30대,4624,4624.0
4836,동작구,1159054000,상도제2동,1159010200,상도동,40대,4505,4505.0
4837,동작구,1159054000,상도제2동,1159010200,상도동,50대,4122,4122.0
4838,동작구,1159054000,상도제2동,1159010200,상도동,60대,3328,3328.0
4839,동작구,1159054000,상도제2동,1159010200,상도동,70대 이상,2890,2890.0
4840,동작구,1159055000,상도제3동,1159010200,상도동,10대,1525,1525.0
4841,동작구,1159055000,상도제3동,1159010200,상도동,10대 미만,1032,1032.0
4842,동작구,1159055000,상도제3동,1159010200,상도동,20대,4167,4167.0
4843,동작구,1159055000,상도제3동,1159010200,상도동,30대,3905,3905.0
4844,동작구,1159055000,상도제3동,1159010200,상도동,40대,3462,3462.0
4845,동작구,1159055000,상도제3동,1159010200,상도동,50대,3807,3807.0
4846,동작구,1159055000,상도제3동,1159010200,상도동,60대,3316,3316.0
4847,동작구,1159055000,상도제3동,1159010200,상도동,70대 이상,3126,3126.0
4848,동작구,1159056000,상도제4동,1159010200,상도동,10대,1828,1828.0
4849,동작구,1159056000,상도제4동,1159010200,상도동,10대 미만,1386,1386.0
4850,동작구,1159056000,상도제4동,1159010200,상도동,20대,4491,4491.0
4851,동작구,1159056000,상도제4동,1159010200,상도동,30대,4694,4694.0
4852,동작구,1159056000,상도제4동,1159010200,상도동,40대,4204,4204.0
4853,동작구,1159056000,상도제4동,1159010200,상도동,50대,4363,4363.0
4854,동작구,1159056000,상도제4동,1159010200,상도동,60대,4028,4028.0
4855,동작구,1159056000,상도제4동,1159010200,상도동,70대 이상,3470,3470.0
4856,동작구,1159060500,흑석동,1159010500,흑석동,10대,2154,2154.0
4857,동작구,1159060500,흑석동,1159010500,흑석동,10대 미만,2168,2168.0
4858,동작구,1159060500,흑석동,1159010500,흑석동,20대,4733,4733.0
4859,동작구,1159060500,흑석동,1159010500,흑석동,30대,4211,4211.0
4860,동작구,1159060500,흑석동,1159010500,흑석동,40대,4677,4677.0
4861,동작구,1159060500,흑석동,1159010500,흑석동,50대,5120,5120.0
4862,동작구,1159060500,흑석동,1159010500,흑석동,60대,4147,4147.0
4863,동작구,1159060500,흑석동,1159010500,흑석동,70대 이상,3970,3970.0
4864,동작구,1159062000,사당제1동,1159010700,사당동,10대,874,874.0
4865,동작구,1159062000,사당제1동,1159010700,사당동,10대 미만,691,691.0
4866,동작구,1159062000,사당제1동,1159010700,사당동,20대,5207,5207.0
4867,동작구,1159062000,사당제1동,1159010700,사당동,30대,4710,4710.0
4868,동작구,1159062000,사당제1동,1159010700,사당동,40대,2921,2921.0
4869,동작구,1159062000,사당제1동,1159010700,사당동,50대,2950,2950.0
4870,동작구,1159062000,사당제1동,1159010700,사당동,60대,2966,2966.0
4871,동작구,1159062000,사당제1동,1159010700,사당동,70대 이상,2474,2474.0
4872,동작구,1159063000,사당제2동,1159010600,동작동,10대,1853,926.5
4873,동작구,1159063000,사당제2동,1159010600,동작동,10대 미만,1869,934.5
4874,동작구,1159063000,사당제2동,1159010600,동작동,20대,3585,1792.5
4875,동작구,1159063000,사당제2동,1159010600,동작동,30대,4511,2255.5
4876,동작구,1159063000,사당제2동,1159010600,동작동,40대,4316,2158.0
4877,동작구,1159063000,사당제2동,1159010600,동작동,50대,4503,2251.5
4878,동작구,1159063000,사당제2동,1159010600,동작동,60대,4116,2058.0
4879,동작구,1159063000,사당제2동,1159010600,동작동,70대 이상,3759,1879.5
4880,동작구,1159063000,사당제2동,1159010700,사당동,10대,1853,926.5
4881,동작구,1159063000,사당제2동,1159010700,사당동,10대 미만,1869,934.5
4882,동작구,1159063000,사당제2동,1159010700,사당동,20대,3585,1792.5
4883,동작구,1159063000,사당제2동,1159010700,사당동,30대,4511,2255.5
4884,동작구,1159063000,사당제2동,1159010700,사당동,40대,4316,2158.0
4885,동작구,1159063000,사당제2동,1159010700,사당동,50대,4503,2251.5
4886,동작구,1159063000,사당제2동,1159010700,사당동,60대,4116,2058.0
4887,동작구,1159063000,사당제2동,1159010700,사당동,70대 이상,3759,1879.5
4888,동작구,1159064000,사당제3동,1159010700,사당동,10대,1630,1630.0
4889,동작구,1159064000,사당제3동,1159010700,사당동,10대 미만,1925,1925.0
4890,동작구,1159064000,사당제3동,1159010700,사당동,20대,3128,3128.0
4891,동작구,1159064000,사당제3동,1159010700,사당동,30대,3823,3823.0
4892,동작구,1159064000,사당제3동,1159010700,사당동,40대,3775,3775.0
4893,동작구,1159064000,사당제3동,1159010700,사당동,50대,3506,3506.0
4894,동작구,1159064000,사당제3동,1159010700,사당동,60대,3410,3410.0
4895,동작구,1159064000,사당제3동,1159010700,사당동,70대 이상,3008,3008.0
4896,동작구,1159065000,사당제4동,1159010700,사당동,10대,707,707.0
4897,동작구,1159065000,사당제4동,1159010700,사당동,10대 미만,639,639.0
4898,동작구,1159065000,사당제4동,1159010700,사당동,20대,2484,2484.0
4899,동작구,1159065000,사당제4동,1159010700,사당동,30대,2377,2377.0
4900,동작구,1159065000,사당제4동,1159010700,사당동,40대,2002,2002.0
4901,동작구,1159065000,사당제4동,1159010700,사당동,50대,2056,2056.0
4902,동작구,1159065000,사당제4동,1159010700,사당동,60대,2052,2052.0
4903,동작구,1159065000,사당제4동,1159010700,사당동,70대 이상,1827,1827.0
4904,동작구,1159065100,사당제5동,1159010700,사당동,10대,963,963.0
4905,동작구,1159065100,사당제5동,1159010700,사당동,10대 미만,940,940.0
4906,동작구,1159065100,사당제5동,1159010700,사당동,20대,2122,2122.0
4907,동작구,1159065100,사당제5동,1159010700,사당동,30대,2532,2532.0
4908,동작구,1159065100,사당제5동,1159010700,사당동,40대,2223,2223.0
4909,동작구,1159065100,사당제5동,1159010700,사당동,50대,2171,2171.0
4910,동작구,1159065100,사당제5동,1159010700,사당동,60대,1851,1851.0
4911,동작구,1159065100,사당제5동,1159010700,사당동,70대 이상,1570,1570.0
4912,동작구,1159066000,대방동,1159010800,대방동,10대,3889,3889.0
4913,동작구,1159066000,대방동,1159010800,대방동,10대 미만,1934,1934.0
4914,동작구,1159066000,대방동,1159010800,대방동,20대,6303,6303.0
4915,동작구,1159066000,대방동,1159010800,대방동,30대,5124,5124.0
4916,동작구,1159066000,대방동,1159010800,대방동,40대,6178,6178.0
4917,동작구,1159066000,대방동,1159010800,대방동,50대,6007,6007.0
4918,동작구,1159066000,대방동,1159010800,대방동,60대,4320,4320.0
4919,동작구,1159066000,대방동,1159010800,대방동,70대 이상,3980,3980.0
4920,동작구,1159067000,신대방제1동,1159010900,신대방동,10대,2288,2288.0
4921,동작구,1159067000,신대방제1동,1159010900,신대방동,10대 미만,1352,1352.0
4922,동작구,1159067000,신대방제1동,1159010900,신대방동,20대,3382,3382.0
4923,동작구,1159067000,신대방제1동,1159010900,신대방동,30대,3041,3041.0
4924,동작구,1159067000,신대방제1동,1159010900,신대방동,40대,3741,3741.0
4925,동작구,1159067000,신대방제1동,1159010900,신대방동,50대,3758,3758.0
4926,동작구,1159067000,신대방제1동,1159010900,신대방동,60대,3034,3034.0
4927,동작구,1159067000,신대방제1동,1159010900,신대방동,70대 이상,2549,2549.0
4928,동작구,1159068000,신대방제2동,1159010900,신대방동,10대,1816,1816.0
4929,동작구,1159068000,신대방제2동,1159010900,신대방동,10대 미만,1557,1557.0
4930,동작구,1159068000,신대방제2동,1159010900,신대방동,20대,3773,3773.0
4931,동작구,1159068000,신대방제2동,1159010900,신대방동,30대,3821,3821.0
4932,동작구,1159068000,신대방제2동,1159010900,신대방동,40대,3483,3483.0
4933,동작구,1159068000,신대방제2동,1159010900,신대방동,50대,3049,3049.0
4934,동작구,1159068000,신대방제2동,1159010900,신대방동,60대,2383,2383.0
4935,동작구,1159068000,신대방제2동,1159010900,신대방동,70대 이상,2311,2311.0
4936,관악구,1162052500,보라매동,1162010100,봉천동,10대,1399,1399.0
4937,관악구,1162052500,보라매동,1162010100,봉천동,10대 미만,1033,1033.0
4938,관악구,1162052500,보라매동,1162010100,봉천동,20대,4881,4881.0
4939,관악구,1162052500,보라매동,1162010100,봉천동,30대,4043,4043.0
4940,관악구,1162052500,보라매동,1162010100,봉천동,40대,3249,3249.0
4941,관악구,1162052500,보라매동,1162010100,봉천동,50대,3396,3396.0
4942,관악구,1162052500,보라매동,1162010100,봉천동,60대,3356,3356.0
4943,관악구,1162052500,보라매동,1162010100,봉천동,70대 이상,3093,3093.0
4944,관악구,1162054500,청림동,1162010100,봉천동,10대,1123,1123.0
4945,관악구,1162054500,청림동,1162010100,봉천동,10대 미만,1141,1141.0
4946,관악구,1162054500,청림동,1162010100,봉천동,20대,1739,1739.0
4947,관악구,1162054500,청림동,1162010100,봉천동,30대,2433,2433.0
4948,관악구,1162054500,청림동,1162010100,봉천동,40대,2405,2405.0
4949,관악구,1162054500,청림동,1162010100,봉천동,50대,2312,2312.0
4950,관악구,1162054500,청림동,1162010100,봉천동,60대,1947,1947.0
4951,관악구,1162054500,청림동,1162010100,봉천동,70대 이상,1908,1908.0
4952,관악구,1162056500,성현동,1162010100,봉천동,10대,2732,2732.0
4953,관악구,1162056500,성현동,1162010100,봉천동,10대 미만,1765,1765.0
4954,관악구,1162056500,성현동,1162010100,봉천동,20대,3732,3732.0
4955,관악구,1162056500,성현동,1162010100,봉천동,30대,3531,3531.0
4956,관악구,1162056500,성현동,1162010100,봉천동,40대,4769,4769.0
4957,관악구,1162056500,성현동,1162010100,봉천동,50대,4732,4732.0
4958,관악구,1162056500,성현동,1162010100,봉천동,60대,3971,3971.0
4959,관악구,1162056500,성현동,1162010100,봉천동,70대 이상,3670,3670.0
4960,관악구,1162057500,행운동,1162010100,봉천동,10대,1324,1324.0
4961,관악구,1162057500,행운동,1162010100,봉천동,10대 미만,986,986.0
4962,관악구,1162057500,행운동,1162010100,봉천동,20대,7776,7776.0
4963,관악구,1162057500,행운동,1162010100,봉천동,30대,5975,5975.0
4964,관악구,1162057500,행운동,1162010100,봉천동,40대,3544,3544.0
4965,관악구,1162057500,행운동,1162010100,봉천동,50대,3469,3469.0
4966,관악구,1162057500,행운동,1162010100,봉천동,60대,3222,3222.0
4967,관악구,1162057500,행운동,1162010100,봉천동,70대 이상,2952,2952.0
4968,관악구,1162058500,낙성대동,1162010100,봉천동,10대,832,832.0
4969,관악구,1162058500,낙성대동,1162010100,봉천동,10대 미만,572,572.0
4970,관악구,1162058500,낙성대동,1162010100,봉천동,20대,5884,5884.0
4971,관악구,1162058500,낙성대동,1162010100,봉천동,30대,3562,3562.0
4972,관악구,1162058500,낙성대동,1162010100,봉천동,40대,1928,1928.0
4973,관악구,1162058500,낙성대동,1162010100,봉천동,50대,1683,1683.0
4974,관악구,1162058500,낙성대동,1162010100,봉천동,60대,1381,1381.0
4975,관악구,1162058500,낙성대동,1162010100,봉천동,70대 이상,1410,1410.0
4976,관악구,1162059500,청룡동,1162010100,봉천동,10대,1622,1622.0
4977,관악구,1162059500,청룡동,1162010100,봉천동,10대 미만,1159,1159.0
4978,관악구,1162059500,청룡동,1162010100,봉천동,20대,11753,11753.0
4979,관악구,1162059500,청룡동,1162010100,봉천동,30대,7035,7035.0
4980,관악구,1162059500,청룡동,1162010100,봉천동,40대,3943,3943.0
4981,관악구,1162059500,청룡동,1162010100,봉천동,50대,3807,3807.0
4982,관악구,1162059500,청룡동,1162010100,봉천동,60대,3328,3328.0
4983,관악구,1162059500,청룡동,1162010100,봉천동,70대 이상,3113,3113.0
4984,관악구,1162060500,은천동,1162010100,봉천동,10대,2632,2632.0
4985,관악구,1162060500,은천동,1162010100,봉천동,10대 미만,1796,1796.0
4986,관악구,1162060500,은천동,1162010100,봉천동,20대,5276,5276.0
4987,관악구,1162060500,은천동,1162010100,봉천동,30대,4980,4980.0
4988,관악구,1162060500,은천동,1162010100,봉천동,40대,5058,5058.0
4989,관악구,1162060500,은천동,1162010100,봉천동,50대,4810,4810.0
4990,관악구,1162060500,은천동,1162010100,봉천동,60대,4350,4350.0
4991,관악구,1162060500,은천동,1162010100,봉천동,70대 이상,3993,3993.0
4992,관악구,1162061500,중앙동,1162010100,봉천동,10대,567,567.0
4993,관악구,1162061500,중앙동,1162010100,봉천동,10대 미만,379,379.0
4994,관악구,1162061500,중앙동,1162010100,봉천동,20대,4542,4542.0
4995,관악구,1162061500,중앙동,1162010100,봉천동,30대,3108,3108.0
4996,관악구,1162061500,중앙동,1162010100,봉천동,40대,1708,1708.0
4997,관악구,1162061500,중앙동,1162010100,봉천동,50대,1732,1732.0
4998,관악구,1162061500,중앙동,1162010100,봉천동,60대,1668,1668.0
4999,관악구,1162061500,중앙동,1162010100,봉천동,70대 이상,1627,1627.0
5000,관악구,1162062500,인헌동,1162010100,봉천동,10대,1460,1460.0
5001,관악구,1162062500,인헌동,1162010100,봉천동,10대 미만,962,962.0
5002,관악구,1162062500,인헌동,1162010100,봉천동,20대,5938,5938.0
5003,관악구,1162062500,인헌동,1162010100,봉천동,30대,4966,4966.0
5004,관악구,1162062500,인헌동,1162010100,봉천동,40대,3404,3404.0
5005,관악구,1162062500,인헌동,1162010100,봉천동,50대,3490,3490.0
5006,관악구,1162062500,인헌동,1162010100,봉천동,60대,3010,3010.0
5007,관악구,1162062500,인헌동,1162010100,봉천동,70대 이상,2711,2711.0
5008,관악구,1162063000,남현동,1162010300,남현동,10대,781,781.0
5009,관악구,1162063000,남현동,1162010300,남현동,10대 미만,815,815.0
5010,관악구,1162063000,남현동,1162010300,남현동,20대,3942,3942.0
5011,관악구,1162063000,남현동,1162010300,남현동,30대,3635,3635.0
5012,관악구,1162063000,남현동,1162010300,남현동,40대,2218,2218.0
5013,관악구,1162063000,남현동,1162010300,남현동,50대,2523,2523.0
5014,관악구,1162063000,남현동,1162010300,남현동,60대,2265,2265.0
5015,관악구,1162063000,남현동,1162010300,남현동,70대 이상,1883,1883.0
5016,관악구,1162064500,서원동,1162010200,신림동,10대,794,794.0
5017,관악구,1162064500,서원동,1162010200,신림동,10대 미만,595,595.0
5018,관악구,1162064500,서원동,1162010200,신림동,20대,6517,6517.0
5019,관악구,1162064500,서원동,1162010200,신림동,30대,4730,4730.0
5020,관악구,1162064500,서원동,1162010200,신림동,40대,2708,2708.0
5021,관악구,1162064500,서원동,1162010200,신림동,50대,2808,2808.0
5022,관악구,1162064500,서원동,1162010200,신림동,60대,2491,2491.0
5023,관악구,1162064500,서원동,1162010200,신림동,70대 이상,2251,2251.0
5024,관악구,1162065500,신원동,1162010200,신림동,10대,750,750.0
5025,관악구,1162065500,신원동,1162010200,신림동,10대 미만,486,486.0
5026,관악구,1162065500,신원동,1162010200,신림동,20대,4426,4426.0
5027,관악구,1162065500,신원동,1162010200,신림동,30대,3241,3241.0
5028,관악구,1162065500,신원동,1162010200,신림동,40대,2206,2206.0
5029,관악구,1162065500,신원동,1162010200,신림동,50대,2347,2347.0
5030,관악구,1162065500,신원동,1162010200,신림동,60대,2226,2226.0
5031,관악구,1162065500,신원동,1162010200,신림동,70대 이상,2249,2249.0
5032,관악구,1162066500,서림동,1162010200,신림동,10대,1025,1025.0
5033,관악구,1162066500,서림동,1162010200,신림동,10대 미만,699,699.0
5034,관악구,1162066500,서림동,1162010200,신림동,20대,5557,5557.0
5035,관악구,1162066500,서림동,1162010200,신림동,30대,4617,4617.0
5036,관악구,1162066500,서림동,1162010200,신림동,40대,3140,3140.0
5037,관악구,1162066500,서림동,1162010200,신림동,50대,3103,3103.0
5038,관악구,1162066500,서림동,1162010200,신림동,60대,2767,2767.0
5039,관악구,1162066500,서림동,1162010200,신림동,70대 이상,2365,2365.0
5040,관악구,1162068500,신사동,1162010200,신림동,10대,1030,1030.0
5041,관악구,1162068500,신사동,1162010200,신림동,10대 미만,703,703.0
5042,관악구,1162068500,신사동,1162010200,신림동,20대,5989,5989.0
5043,관악구,1162068500,신사동,1162010200,신림동,30대,4127,4127.0
5044,관악구,1162068500,신사동,1162010200,신림동,40대,2766,2766.0
5045,관악구,1162068500,신사동,1162010200,신림동,50대,3111,3111.0
5046,관악구,1162068500,신사동,1162010200,신림동,60대,2694,2694.0
5047,관악구,1162068500,신사동,1162010200,신림동,70대 이상,2408,2408.0
5048,관악구,1162069500,신림동,1162010200,신림동,10대,484,484.0
5049,관악구,1162069500,신림동,1162010200,신림동,10대 미만,313,313.0
5050,관악구,1162069500,신림동,1162010200,신림동,20대,9072,9072.0
5051,관악구,1162069500,신림동,1162010200,신림동,30대,5985,5985.0
5052,관악구,1162069500,신림동,1162010200,신림동,40대,2505,2505.0
5053,관악구,1162069500,신림동,1162010200,신림동,50대,1843,1843.0
5054,관악구,1162069500,신림동,1162010200,신림동,60대,1477,1477.0
5055,관악구,1162069500,신림동,1162010200,신림동,70대 이상,1321,1321.0
5056,관악구,1162071500,난향동,1162010200,신림동,10대,1401,1401.0
5057,관악구,1162071500,난향동,1162010200,신림동,10대 미만,1026,1026.0
5058,관악구,1162071500,난향동,1162010200,신림동,20대,1653,1653.0
5059,관악구,1162071500,난향동,1162010200,신림동,30대,1724,1724.0
5060,관악구,1162071500,난향동,1162010200,신림동,40대,2763,2763.0
5061,관악구,1162071500,난향동,1162010200,신림동,50대,2596,2596.0
5062,관악구,1162071500,난향동,1162010200,신림동,60대,2135,2135.0
5063,관악구,1162071500,난향동,1162010200,신림동,70대 이상,1875,1875.0
5064,관악구,1162072500,조원동,1162010200,신림동,10대,796,796.0
5065,관악구,1162072500,조원동,1162010200,신림동,10대 미만,584,584.0
5066,관악구,1162072500,조원동,1162010200,신림동,20대,4140,4140.0
5067,관악구,1162072500,조원동,1162010200,신림동,30대,3319,3319.0
5068,관악구,1162072500,조원동,1162010200,신림동,40대,2284,2284.0
5069,관악구,1162072500,조원동,1162010200,신림동,50대,2342,2342.0
5070,관악구,1162072500,조원동,1162010200,신림동,60대,2192,2192.0
5071,관악구,1162072500,조원동,1162010200,신림동,70대 이상,1866,1866.0
5072,관악구,1162073500,대학동,1162010200,신림동,10대,944,944.0
5073,관악구,1162073500,대학동,1162010200,신림동,10대 미만,648,648.0
5074,관악구,1162073500,대학동,1162010200,신림동,20대,5848,5848.0
5075,관악구,1162073500,대학동,1162010200,신림동,30대,4899,4899.0
5076,관악구,1162073500,대학동,1162010200,신림동,40대,3454,3454.0
5077,관악구,1162073500,대학동,1162010200,신림동,50대,3221,3221.0
5078,관악구,1162073500,대학동,1162010200,신림동,60대,2445,2445.0
5079,관악구,1162073500,대학동,1162010200,신림동,70대 이상,2028,2028.0
5080,관악구,1162074500,삼성동,1162010200,신림동,10대,1272,1272.0
5081,관악구,1162074500,삼성동,1162010200,신림동,10대 미만,703,703.0
5082,관악구,1162074500,삼성동,1162010200,신림동,20대,2385,2385.0
5083,관악구,1162074500,삼성동,1162010200,신림동,30대,2293,2293.0
5084,관악구,1162074500,삼성동,1162010200,신림동,40대,2808,2808.0
5085,관악구,1162074500,삼성동,1162010200,신림동,50대,3856,3856.0
5086,관악구,1162074500,삼성동,1162010200,신림동,60대,3935,3935.0
5087,관악구,1162074500,삼성동,1162010200,신림동,70대 이상,3720,3720.0
5088,관악구,1162076500,미성동,1162010200,신림동,10대,2176,2176.0
5089,관악구,1162076500,미성동,1162010200,신림동,10대 미만,1476,1476.0
5090,관악구,1162076500,미성동,1162010200,신림동,20대,4777,4777.0
5091,관악구,1162076500,미성동,1162010200,신림동,30대,4213,4213.0
5092,관악구,1162076500,미성동,1162010200,신림동,40대,4351,4351.0
5093,관악구,1162076500,미성동,1162010200,신림동,50대,4906,4906.0
5094,관악구,1162076500,미성동,1162010200,신림동,60대,4701,4701.0
5095,관악구,1162076500,미성동,1162010200,신림동,70대 이상,3885,3885.0
5096,관악구,1162077500,난곡동,1162010200,신림동,10대,1712,1712.0
5097,관악구,1162077500,난곡동,1162010200,신림동,10대 미만,1055,1055.0
5098,관악구,1162077500,난곡동,1162010200,신림동,20대,4045,4045.0
5099,관악구,1162077500,난곡동,1162010200,신림동,30대,3504,3504.0
5100,관악구,1162077500,난곡동,1162010200,신림동,40대,3681,3681.0
5101,관악구,1162077500,난곡동,1162010200,신림동,50대,4629,4629.0
5102,관악구,1162077500,난곡동,1162010200,신림동,60대,4186,4186.0
5103,관악구,1162077500,난곡동,1162010200,신림동,70대 이상,3719,3719.0
5104,서초구,1165051000,서초1동,1165010800,서초동,10대,1887,1887.0
5105,서초구,1165051000,서초1동,1165010800,서초동,10대 미만,1293,1293.0
5106,서초구,1165051000,서초1동,1165010800,서초동,20대,2829,2829.0
5107,서초구,1165051000,서초1동,1165010800,서초동,30대,3413,3413.0
5108,서초구,1165051000,서초1동,1165010800,서초동,40대,3655,3655.0
5109,서초구,1165051000,서초1동,1165010800,서초동,50대,3109,3109.0
5110,서초구,1165051000,서초1동,1165010800,서초동,60대,2424,2424.0
5111,서초구,1165051000,서초1동,1165010800,서초동,70대 이상,1978,1978.0
5112,서초구,1165052000,서초2동,1165010800,서초동,10대,2482,2482.0
5113,서초구,1165052000,서초2동,1165010800,서초동,10대 미만,2289,2289.0
5114,서초구,1165052000,서초2동,1165010800,서초동,20대,3487,3487.0
5115,서초구,1165052000,서초2동,1165010800,서초동,30대,5012,5012.0
5116,서초구,1165052000,서초2동,1165010800,서초동,40대,4925,4925.0
5117,서초구,1165052000,서초2동,1165010800,서초동,50대,3579,3579.0
5118,서초구,1165052000,서초2동,1165010800,서초동,60대,2660,2660.0
5119,서초구,1165052000,서초2동,1165010800,서초동,70대 이상,2109,2109.0
5120,서초구,1165053000,서초3동,1165010100,방배동,10대,2730,1365.0
5121,서초구,1165053000,서초3동,1165010100,방배동,10대 미만,1711,855.5
5122,서초구,1165053000,서초3동,1165010100,방배동,20대,5373,2686.5
5123,서초구,1165053000,서초3동,1165010100,방배동,30대,5391,2695.5
5124,서초구,1165053000,서초3동,1165010100,방배동,40대,4960,2480.0
5125,서초구,1165053000,서초3동,1165010100,방배동,50대,5020,2510.0
5126,서초구,1165053000,서초3동,1165010100,방배동,60대,3768,1884.0
5127,서초구,1165053000,서초3동,1165010100,방배동,70대 이상,3211,1605.5
5128,서초구,1165053000,서초3동,1165010800,서초동,10대,2730,1365.0
5129,서초구,1165053000,서초3동,1165010800,서초동,10대 미만,1711,855.5
5130,서초구,1165053000,서초3동,1165010800,서초동,20대,5373,2686.5
5131,서초구,1165053000,서초3동,1165010800,서초동,30대,5391,2695.5
5132,서초구,1165053000,서초3동,1165010800,서초동,40대,4960,2480.0
5133,서초구,1165053000,서초3동,1165010800,서초동,50대,5020,2510.0
5134,서초구,1165053000,서초3동,1165010800,서초동,60대,3768,1884.0
5135,서초구,1165053000,서초3동,1165010800,서초동,70대 이상,3211,1605.5
5136,서초구,1165053100,서초4동,1165010800,서초동,10대,4125,4125.0
5137,서초구,1165053100,서초4동,1165010800,서초동,10대 미만,2685,2685.0
5138,서초구,1165053100,서초4동,1165010800,서초동,20대,3417,3417.0
5139,서초구,1165053100,서초4동,1165010800,서초동,30대,3269,3269.0
5140,서초구,1165053100,서초4동,1165010800,서초동,40대,6047,6047.0
5141,서초구,1165053100,서초4동,1165010800,서초동,50대,5006,5006.0
5142,서초구,1165053100,서초4동,1165010800,서초동,60대,3138,3138.0
5143,서초구,1165053100,서초4동,1165010800,서초동,70대 이상,2899,2899.0
5144,서초구,1165054000,잠원동,1165010600,잠원동,10대,3393,3393.0
5145,서초구,1165054000,잠원동,1165010600,잠원동,10대 미만,1839,1839.0
5146,서초구,1165054000,잠원동,1165010600,잠원동,20대,3361,3361.0
5147,서초구,1165054000,잠원동,1165010600,잠원동,30대,3278,3278.0
5148,서초구,1165054000,잠원동,1165010600,잠원동,40대,5050,5050.0
5149,서초구,1165054000,잠원동,1165010600,잠원동,50대,4650,4650.0
5150,서초구,1165054000,잠원동,1165010600,잠원동,60대,2908,2908.0
5151,서초구,1165054000,잠원동,1165010600,잠원동,70대 이상,2132,2132.0
5152,서초구,1165055000,반포본동,1165010700,반포동,10대,55,55.0
5153,서초구,1165055000,반포본동,1165010700,반포동,10대 미만,19,19.0
5154,서초구,1165055000,반포본동,1165010700,반포동,20대,37,37.0
5155,서초구,1165055000,반포본동,1165010700,반포동,30대,26,26.0
5156,서초구,1165055000,반포본동,1165010700,반포동,40대,78,78.0
5157,서초구,1165055000,반포본동,1165010700,반포동,50대,78,78.0
5158,서초구,1165055000,반포본동,1165010700,반포동,60대,42,42.0
5159,서초구,1165055000,반포본동,1165010700,반포동,70대 이상,56,56.0
5160,서초구,1165056000,반포1동,1165010700,반포동,10대,3942,3942.0
5161,서초구,1165056000,반포1동,1165010700,반포동,10대 미만,3169,3169.0
5162,서초구,1165056000,반포1동,1165010700,반포동,20대,4189,4189.0
5163,서초구,1165056000,반포1동,1165010700,반포동,30대,5464,5464.0
5164,서초구,1165056000,반포1동,1165010700,반포동,40대,7135,7135.0
5165,서초구,1165056000,반포1동,1165010700,반포동,50대,4659,4659.0
5166,서초구,1165056000,반포1동,1165010700,반포동,60대,3326,3326.0
5167,서초구,1165056000,반포1동,1165010700,반포동,70대 이상,2553,2553.0
5168,서초구,1165057000,반포2동,1165010700,반포동,10대,2855,2855.0
5169,서초구,1165057000,반포2동,1165010700,반포동,10대 미만,1601,1601.0
5170,서초구,1165057000,반포2동,1165010700,반포동,20대,1347,1347.0
5171,서초구,1165057000,반포2동,1165010700,반포동,30대,1246,1246.0
5172,서초구,1165057000,반포2동,1165010700,반포동,40대,3530,3530.0
5173,서초구,1165057000,반포2동,1165010700,반포동,50대,2356,2356.0
5174,서초구,1165057000,반포2동,1165010700,반포동,60대,1390,1390.0
5175,서초구,1165057000,반포2동,1165010700,반포동,70대 이상,1396,1396.0
5176,서초구,1165058000,반포3동,1165010600,잠원동,10대,3038,3038.0
5177,서초구,1165058000,반포3동,1165010600,잠원동,10대 미만,1779,1779.0
5178,서초구,1165058000,반포3동,1165010600,잠원동,20대,2313,2313.0
5179,서초구,1165058000,반포3동,1165010600,잠원동,30대,2297,2297.0
5180,서초구,1165058000,반포3동,1165010600,잠원동,40대,4374,4374.0
5181,서초구,1165058000,반포3동,1165010600,잠원동,50대,3711,3711.0
5182,서초구,1165058000,반포3동,1165010600,잠원동,60대,2274,2274.0
5183,서초구,1165058000,반포3동,1165010600,잠원동,70대 이상,2089,2089.0
