시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,10대 미만,10대,20대,30대,40대,50대,60대,70대 이상
서초구,11650111,신원동,23,20220614.5,11650660.0,7683.185,1284.6638166666667,555.2985444444445,555.2985444444445,555.2985444444445,555.2985444444445,555.2985444444445,555.2985444444445,555.2985444444445
성동구,11200101,상왕십리동,0,20220614.5,11200535.0,7789.381110416667,728.4900479166666,531.1070604166667,531.1070604166667,531.1070604166667,531.1070604166667,531.1070604166667,531.1070604166667,531.1070604166667
성동구,11200101,상왕십리동,1,20220614.5,11200535.0,7843.4219229166665,730.2640354166666,532.9178791666667,532.9178791666667,532.9178791666667,532.9178791666667,532.9178791666667,532.9178791666667,532.9178791666667
성동구,11200101,상왕십리동,2,20220614.5,11200535.0,7860.095027083334,733.0615354166666,533.2277979166666,533.2277979166666,533.2277979166666,533.2277979166666,533.2277979166666,533.2277979166666,533.2277979166666
성동구,11200101,상왕십리동,3,20220614.5,11200535.0,7927.425922916666,735.3827270833334,536.0635270833333,536.0635270833333,536.0635270833333,536.0635270833333,536.0635270833333,536.0635270833333,536.0635270833333
성동구,11200101,상왕십리동,4,20220614.5,11200535.0,7952.556691666668,737.320025,536.2272895833333,536.2272895833333,536.2272895833333,536.2272895833333,536.2272895833333,536.2272895833333,536.2272895833333
성동구,11200101,상왕십리동,5,20220614.5,11200535.0,7922.66399375,732.2964208333333,535.6817104166666,535.6817104166666,535.6817104166666,535.6817104166666,535.6817104166666,535.6817104166666,535.6817104166666
성동구,11200101,상왕십리동,6,20220614.5,11200535.0,7859.2497583333325,726.0683083333333,532.3858708333333,532.3858708333333,532.3858708333333,532.3858708333333,532.3858708333333,532.3858708333333,532.3858708333333
성동구,11200101,상왕십리동,7,20220614.5,11200535.0,7762.644181250001,705.2072374999999,524.7575791666667,524.7575791666667,524.7575791666667,524.7575791666667,524.7575791666667,524.7575791666667,524.7575791666667
성동구,11200101,상왕십리동,8,20220614.5,11200535.0,7589.9019625,622.0090333333334,501.7672125000001,501.7672125000001,501.7672125000001,501.7672125000001,501.7672125000001,501.7672125000001,501.7672125000001
성동구,11200101,상왕십리동,9,20220614.5,11200535.0,7558.1643395833335,625.79101875,507.7843520833333,507.7843520833333,507.7843520833333,507.7843520833333,507.7843520833333,507.7843520833333,507.7843520833333
성동구,11200101,상왕십리동,10,20220614.5,11200535.0,7516.222185416666,615.8236979166667,513.0799541666667,513.0799541666667,513.0799541666667,513.0799541666667,513.0799541666667,513.0799541666667,513.0799541666667
성동구,11200101,상왕십리동,11,20220614.5,11200535.0,7446.850195833334,606.6733125,510.33699375,510.33699375,510.33699375,510.33699375,510.33699375,510.33699375,510.33699375
성동구,11200101,상왕십리동,12,20220614.5,11200535.0,7318.014225,589.3934854166667,493.36264375,493.36264375,493.36264375,493.36264375,493.36264375,493.36264375,493.36264375
성동구,11200101,상왕십리동,13,20220614.5,11200535.0,7204.51473125,603.5155458333334,484.19827291666667,484.19827291666667,484.19827291666667,484.19827291666667,484.19827291666667,484.19827291666667,484.19827291666667
성동구,11200101,상왕십리동,14,20220614.5,11200535.0,7064.162039583333,601.2408604166667,477.00657916666665,477.00657916666665,477.00657916666665,477.00657916666665,477.00657916666665,477.00657916666665,477.00657916666665
