시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,남성 10대 미만,남성 10대 ,남성 20대 ,남성 30대 ,남성 40대 ,남성 50대 ,남성 60대 ,남성 70대 이상,여성 10대 미만,여성 10대 ,여성 20대 ,여성 30대 ,여성 40대 ,여성 50대 ,여성 60대 ,여성 70대 이상
종로구,11110123,서린동,1,20220615.5,11110615.0,876.4985288505746,17.836427011494255,16.024490574712644,108.25683977011495,102.16583379310345,95.16858264367815,87.4068424137931,53.127030919540225,38.118240689655174,9.99827275862069,18.336533448275862,89.98012701149425,61.63133666666667,55.57359103448276,45.880574022988505,35.6414091954023,41.352400229885056
종로구,11110123,서린동,2,20220615.5,11110615.0,845.4149387356322,17.73558367816092,15.872436781609196,101.6297524137931,95.3388448275862,91.04401666666666,85.29110551724139,52.509669425287356,37.69816183908046,10.041214712643677,18.174597586206897,85.4782627586207,58.8170724137931,54.25209057471264,45.18562781609195,35.18694551724138,41.1595540229885
종로구,11110123,서린동,3,20220615.5,11110615.0,823.850919770115,17.943490804597705,15.791648965517242,96.48442540229885,90.33953540229885,88.77547655172414,83.84008540229885,51.636515287356325,37.778671034482755,10.053065977011494,17.79764528735632,82.0738140229885,56.97988632183908,53.69569954022988,44.805996551724135,35.02776425287356,40.82719908045977
종로구,11110123,서린동,4,20220615.5,11110615.0,830.6003035632184,17.64612816091954,15.459978850574712,93.26857310344828,87.20494494252874,87.71534022988506,83.2842651724138,53.55733988505747,39.05785436781609,10.139861379310345,17.832229080459772,80.37661183908045,56.30001655172414,53.55525643678161,48.627913793103446,41.84749586206897,44.72649471264368
종로구,11110123,서린동,5,20220615.5,11110615.0,867.8849132183908,17.99901482758621,15.62504459770115,91.61641172413793,88.35448609195402,90.60411218390804,91.33803172413793,60.489559425287354,42.91443229885057,10.08100264367816,17.60890287356322,80.9185867816092,57.24262551724137,55.055547931034475,52.48990436781609,46.712749425287356,48.834501149425286
종로구,11110123,서린동,6,20220615.5,11110615.0,1016.2052690804597,17.788026091954023,16.31326540229885,95.64320494252873,102.01762011494253,118.47326390804598,120.39624183908046,74.50349977011494,52.881091954022985,10.278905057471265,19.161427701149425,88.4068291954023,67.08571632183909,62.87078885057471,60.00866712643678,54.5777424137931,55.79898149425287
종로구,11110123,서린동,7,20220615.5,11110615.0,1476.2614308045975,19.037019080459768,18.652652988505746,118.64512252873563,177.5106212643678,205.98789689655175,177.91824034482758,96.03530643678161,64.6051983908046,13.947336206896551,31.226207586206897,124.96600643678161,114.30634183908046,98.71886862068965,82.42833172413793,66.23418425287356,66.04210747126437
종로구,11110123,서린동,8,20220615.5,11110615.0,2180.106243448276,21.88543379310345,20.19093091954023,161.39097310344826,274.54980931034487,312.6675964367816,242.41421103448278,121.58003712643678,83.45872448275863,14.813519885057472,34.76461448275862,205.538488045977,216.89037126436781,174.61205448275862,127.42893643678161,87.69799126436781,80.22254528735633
종로구,11110123,서린동,9,20220615.5,11110615.0,2691.2373262068963,26.21890977011494,24.1225491954023,191.64601459770114,318.4324467816092,364.176981954023,282.86868816091953,151.61704137931034,115.58870586206896,17.550623793103448,39.74743114942529,256.71927977011495,272.19104942528736,226.8228275862069,175.35822103448274,120.02772827586206,108.14882551724138
종로구,11110123,서린동,10,20220615.5,11110615.0,3064.7778047126435,30.71507666666667,28.00959482758621,210.0102472413793,343.48895655172413,395.7621968965517,310.9770470114943,177.0551196551724,152.5529272413793,20.890772068965518,44.331237356321836,286.0733186206897,302.13610448275864,263.81754057471267,212.3993557471264,149.49125954022986,137.06704896551724
