시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,남성 10대 미만,남성 10대 ,남성 20대 ,남성 30대 ,남성 40대 ,남성 50대 ,남성 60대 ,남성 70대 이상,여성 10대 미만,여성 10대 ,여성 20대 ,여성 30대 ,여성 40대 ,여성 50대 ,여성 60대 ,여성 70대 이상
성북구,11290121,안암동1가,15,20220616.166666668,11290600.0,6862.322953333333,89.69607666666667,512.1335644444445,1350.3401811111112,480.9728722222223,365.4194377777778,352.72802333333334,221.41096666666667,172.72958,75.23333333333333,348.2765933333333,1276.9510877777777,445.89020000000005,333.2652988888889,317.83824666666663,227.71465666666668,291.7227955555556
성북구,11290121,안암동1가,16,20220616.166666668,11290600.0,6441.2682933333335,53.23190444444444,406.41207444444444,1326.0535211111112,469.28202666666664,346.01673555555556,331.04292222222216,200.78554,165.3170188888889,50.01695333333333,333.0892622222222,1240.8235222222222,427.55466333333334,318.29812,287.9686566666667,207.14206222222222,278.23335
성북구,11290121,안암동1가,17,20220616.166666668,11290600.0,6076.687683333334,52.136717777777775,375.8990077777778,1275.404108888889,443.1518188888889,316.04382111111113,297.08359777777775,185.56183,159.77245444444443,45.87331222222222,321.30443333333335,1182.6400355555554,377.95273777777777,296.57376222222223,274.70053444444443,197.92355555555554,274.66591
성북구,11290121,안암동1가,18,20220616.166666668,11290600.0,5769.879906666666,50.34120333333333,364.7615088888889,1213.381998888889,409.6412344444445,301.68724888888886,280.26963555555557,176.7039411111111,157.99015888888889,47.509477777777775,308.75826222222224,1119.665398888889,324.87351111111116,273.13756666666666,266.8972066666667,198.77470555555556,275.48680333333334
성북구,11290121,안암동1가,19,20220616.166666668,11290600.0,5566.936145555555,50.325689999999994,353.40550777777776,1162.1053177777778,381.0195722222222,290.1219022222222,275.8640466666667,169.96956444444444,157.45904,48.64716222222222,295.8944666666667,1076.9138877777777,308.09186,264.8580411111111,259.3835477777778,197.22646666666665,275.6501044444444
성북구,11290121,안암동1가,20,20220616.166666668,11290600.0,5382.710063333334,50.606675555555555,339.6006733333333,1117.3381344444444,359.5360633333333,272.50404333333336,265.2225911111111,161.62832444444444,155.5436411111111,48.75028666666666,285.3560211111111,1059.7064166666667,296.32299,255.68418444444444,253.48540555555553,191.3127622222222,270.11185
성북구,11290121,안암동1가,21,20220616.166666668,11290600.0,5256.735822222222,54.38208777777778,338.87739444444446,1083.0751377777779,341.67630777777777,257.88179444444444,253.4231422222222,159.7521088888889,153.69622444444445,48.908075555555556,282.6868977777778,1050.1800444444443,287.8914422222222,246.00387888888886,248.19836777777775,184.35344444444445,265.74934444444443
성북구,11290121,안암동1가,22,20220616.166666668,11290600.0,5093.456999999999,53.511673333333334,333.57029444444447,1035.9859366666667,320.20279222222223,246.09947555555559,243.64496333333332,156.01757555555557,150.93981777777776,52.69816888888889,276.57646444444447,1024.9938444444444,282.0715088888889,238.90359222222222,238.27896111111113,178.2247211111111,261.73723666666666
성북구,11290121,안암동1가,23,20220616.166666668,11290600.0,4719.951568888889,47.15257888888888,338.91539555555556,946.7970477777778,287.36559111111114,219.07087666666666,225.1433477777778,140.6547833333333,135.24901555555553,46.94306888888889,282.7945277777778,934.5903511111111,259.18751333333336,218.53037444444442,217.49895444444445,168.7582888888889,251.29988555555553
성북구,11290122,안암동2가,0,20220616.166666668,11290600.0,4563.567058888889,46.398114444444445,324.6715233333333,906.7098922222223,276.04638666666665,211.43859666666668,222.01302333333334,138.28668444444443,132.09345222222223,46.49076777777778,271.5507288888889,895.4398,251.46115555555556,212.85243222222223,214.76349666666667,165.91270777777777,247.43830444444444
성북구,11290122,안암동2가,1,20220616.166666668,11290600.0,4482.815745555556,46.305318888888884,322.9153333333333,886.7851611111112,269.19131,205.87217444444445,218.05593444444446,136.64989333333335,128.12257444444447,45.463139999999996,263.51886777777776,880.7767288888889,248.49522555555555,209.00488666666666,213.7614311111111,163.98197666666667,243.9158633333333
성북구,11290122,안암동2가,2,20220616.166666668,11290600.0,4449.314784444444,46.28968111111111,317.79280222222224,874.8376811111111,266.4443722222222,205.3761088888889,218.92108777777779,136.96785555555556,127.85625666666667,46.55397111111111,260.2085744444445,867.9477933333333,248.38171888888888,209.89451,214.3152577777778,164.0888,243.43838333333335
